Date,Timestamp,Open,High,Low,Close,Volume
20241206,21:25:00,44598.251,44607.703,44593.775,44605.727,0.00929999976506224
20241206,21:26:00,44604.727,44607.751,44600.715,44602.999,0.0063999998383224
20241206,21:27:00,44602.263,44611.999,44600.763,44611.787,0.0071999998181127
20241206,21:28:00,44612.751,44618.703,44612.703,44612.763,0.00869999978021951
20241206,21:29:00,44613.799,44617.727,44608.703,44609.751,0.00769999980548164
20241206,21:30:00,44610.703,44610.703,44596.215,44600.715,0.00969999975495739
20241206,21:31:00,44602.999,44610.739,44600.787,44609.739,0.00889999977516709
20241206,21:32:00,44609.287,44617.739,44607.763,44611.763,0.00898999977653148
20241206,21:33:00,44611.299,44612.999,44606.787,44611.715,0.00749999981053406
20241206,21:34:00,44610.787,44618.251,44607.999,44610.751,0.007999999797903
20241206,21:35:00,44611.287,44611.287,44602.715,44603.727,0.0071999998181127
20241206,21:36:00,44604.287,44606.703,44600.703,44600.799,0.00489999987621559
20241206,21:37:00,44601.499,44607.215,44599.727,44604.751,0.00709999982063891
20241206,21:38:00,44604.275,44609.227,44600.727,44602.799,0.00749999981053406
20241206,21:39:00,44603.227,44606.275,44595.799,44595.999,0.00599999984842725
20241206,21:40:00,44595.263,44598.799,44590.715,44594.703,0.00729999981558649
20241206,21:41:00,44594.215,44603.263,44592.703,44603.263,0.00629999984084861
20241206,21:42:00,44602.727,44613.203,44601.703,44613.203,0.00849999978527194
20241206,21:43:00,44611.775,44620.739,44611.263,44620.739,0.00979999975243118
20241206,21:44:00,44620.227,44627.775,44617.715,44626.999,0.00839999978779815
20241206,21:45:00,44627.739,44630.275,44619.251,44619.251,0.00619999984337483
20241206,21:46:00,44621.299,44630.763,44618.763,44627.751,0.00819999979285058
20241206,21:47:00,44628.999,44636.799,44628.999,44632.799,0.00909999977011466
20241206,21:48:00,44631.715,44631.999,44614.703,44617.715,0.00809999979537679
20241206,21:49:00,44616.787,44624.275,44614.703,44624.227,0.00589999985095346
20241206,21:50:00,44625.775,44632.799,44623.703,44629.799,0.00779999980295543
20241206,21:51:00,44630.715,44636.215,44630.275,44634.727,0.0063999998383224
20241206,21:52:00,44635.287,44640.799,44631.763,44640.799,0.00739999981306028
20241206,21:53:00,44640.203,44642.239,44635.999,44635.999,0.00629999984084861
20241206,21:54:00,44636.287,44636.287,44628.999,44632.299,0.00589999985095346
20241206,21:55:00,44631.763,44633.751,44627.751,44631.251,0.00629999984084861
20241206,21:56:00,44631.715,44636.275,44627.727,44632.751,0.007999999797903
20241206,21:57:00,44632.299,44632.299,44612.787,44618.275,0.00939999976253603
20241206,21:58:00,44617.787,44627.799,44616.739,44627.715,0.00689999982569134
20241206,21:59:00,44627.227,44627.739,44617.215,44619.739,0.00919999976758845
20241206,22:00:00,44620.739,44625.703,44604.775,44608.799,0.0122999996892759
20241206,22:01:00,44609.275,44617.799,44607.727,44614.787,0.00989999974990496
20241206,22:02:00,44614.215,44616.799,44608.799,44610.739,0.00649999983579619
20241206,22:03:00,44611.799,44617.763,44610.703,44612.275,0.00709999982063891
20241206,22:04:00,44612.727,44615.775,44608.499,44614.999,0.00679999982821755
20241206,22:05:00,44613.727,44620.763,44610.751,44610.751,0.00729999981558649
20241206,22:06:00,44610.275,44619.739,44610.275,44617.739,0.00519999986863695
20241206,22:07:00,44619.763,44620.715,44611.703,44615.763,0.00519999986863695
20241206,22:08:00,44615.227,44616.999,44605.715,44606.739,0.00629999984084861
20241206,22:09:00,44606.227,44614.775,44605.763,44609.999,0.00729999981558649
20241206,22:10:00,44609.499,44624.299,44608.703,44618.799,0.00849999978527194
20241206,22:11:00,44617.739,44630.739,44617.739,44628.715,0.00669999983074376
20241206,22:12:00,44629.215,44635.299,44625.751,44635.287,0.00679999982821755
20241206,22:13:00,44634.299,44637.999,44632.763,44635.787,0.00579999985347968
20241206,22:14:00,44636.227,44642.227,44636.227,44638.703,0.0071999998181127
20241206,22:15:00,44639.799,44642.739,44635.203,44635.203,0.00739999981306028
20241206,22:16:00,44635.751,44637.999,44625.739,44627.739,0.00749999981053406
20241206,22:17:00,44628.299,44632.215,44622.751,44622.999,0.00689999982569134
20241206,22:18:00,44621.727,44625.263,44618.215,44620.787,0.00819999979285058
20241206,22:19:00,44621.299,44627.499,44618.799,44623.787,0.00659999983326998
20241206,22:20:00,44624.299,44631.299,44624.299,44627.775,0.00669999983074376
20241206,22:21:00,44627.287,44633.751,44625.715,44629.703,0.00749999981053406
20241206,22:22:00,44628.727,44629.275,44618.263,44618.263,0.00669999983074376
20241206,22:23:00,44618.715,44620.227,44613.775,44618.775,0.0047999998787418
20241206,22:24:00,44618.203,44627.299,44618.203,44622.775,0.00629999984084861
20241206,22:25:00,44621.763,44629.999,44621.299,44624.775,0.00579999985347968
20241206,22:26:00,44624.299,44624.999,44618.799,44619.703,0.00729999981558649
20241206,22:27:00,44620.275,44627.775,44620.275,44621.703,0.00809999979537679
20241206,22:28:00,44622.275,44625.799,44616.739,44625.799,0.00749999981053406
20241206,22:29:00,44626.739,44633.799,44626.703,44632.727,0.00759999980800785
20241206,22:30:00,44633.715,44633.715,44621.287,44621.287,0.00919999976758845
20241206,22:31:00,44620.799,44627.999,44618.715,44620.763,0.00659999983326998
20241206,22:32:00,44620.227,44627.751,44618.739,44625.787,0.00649999983579619
20241206,22:33:00,44624.739,44627.727,44616.775,44619.775,0.00729999981558649
20241206,22:34:00,44620.215,44628.787,44617.727,44625.715,0.00679999982821755
20241206,22:35:00,44626.727,44631.499,44620.775,44621.715,0.00599999984842725
20241206,22:36:00,44622.215,44623.787,44613.715,44618.775,0.007999999797903
20241206,22:37:00,44616.715,44623.999,44614.715,44620.703,0.00619999984337483
20241206,22:38:00,44619.763,44624.299,44618.203,44621.999,0.00709999982063891
20241206,22:39:00,44622.227,44622.227,44614.739,44617.775,0.00409999989642529
20241206,22:40:00,44616.775,44621.275,44615.739,44619.799,0.00609999984590104
20241206,22:41:00,44618.715,44628.763,44613.703,44628.763,0.00809999979537679
20241206,22:42:00,44628.287,44629.787,44623.715,44626.799,0.00759999980800785
20241206,22:43:00,44626.275,44627.239,44618.715,44618.763,0.00699999982316513
20241206,22:44:00,44619.215,44623.215,44616.727,44618.739,0.00739999981306028
20241206,22:45:00,44617.775,44632.739,44617.739,44629.703,0.00849999978527194
20241206,22:46:00,44630.727,44644.251,44630.727,44642.775,0.00869999978021951
20241206,22:47:00,44643.299,44646.263,44635.263,44639.751,0.00889999977516709
20241206,22:48:00,44637.999,44643.799,44637.251,44638.203,0.00819999979285058
20241206,22:49:00,44638.763,44642.799,44638.763,44640.799,0.00679999982821755
20241206,22:50:00,44641.239,44642.299,44632.727,44637.799,0.0116999997044331
20241206,22:51:00,44638.239,44648.227,44628.703,44630.751,0.0109999997221166
20241206,22:52:00,44629.751,44635.499,44626.739,44633.763,0.00999999974737875
20241206,22:53:00,44635.239,44637.287,44623.203,44627.775,0.0100999997448525
20241206,22:54:00,44629.227,44631.799,44625.251,44626.275,0.00999999974737875
20241206,22:55:00,44626.787,44640.727,44626.703,44633.715,0.0103999997372739
20241206,22:56:00,44632.999,44638.287,44631.703,44637.499,0.00939999976253603
20241206,22:57:00,44637.787,44648.287,44636.799,44638.727,0.0101999997423263
20241206,22:58:00,44639.203,44647.215,44635.799,44639.739,0.01319999966654
20241206,22:59:00,44638.727,44647.727,44625.215,44629.263,0.0179999995452818
20241206,23:00:00,44626.739,44638.703,44623.715,44636.715,0.0125999996816972
20241206,23:01:00,44636.203,44638.999,44631.215,44634.215,0.00859999978274573
20241206,23:02:00,44633.727,44636.275,44630.763,44630.763,0.00649999983579619
20241206,23:03:00,44630.203,44630.275,44626.263,44627.239,0.0031999999191612
20241206,23:04:00,44626.787,44626.787,44621.739,44623.799,0.00469999988126801
20241206,23:05:00,44623.275,44627.299,44622.227,44624.787,0.00299999992421363
20241206,23:06:00,44624.299,44633.287,44621.275,44632.203,0.00469999988126801
20241206,23:07:00,44633.251,44637.215,44632.263,44637.203,0.00209999994694954
20241206,23:08:00,44636.763,44637.787,44635.275,44637.227,0.00229999994189711
20241206,23:09:00,44636.763,44636.763,44632.239,44632.275,0.00279999992926605
20241206,23:10:00,44633.203,44633.215,44630.215,44631.203,0.00209999994694954
20241206,23:11:00,44630.263,44630.775,44627.215,44628.299,0.0015999999595806
20241206,23:12:00,44628.775,44629.499,44627.239,44629.299,0.00219999994442333
20241206,23:13:00,44629.787,44631.287,44627.799,44630.763,0.00119999996968545
20241206,23:14:00,44630.287,44630.287,44628.203,44629.775,0.00139999996463303
20241209,01:00:00,44626.739,44626.739,44608.727,44619.799,0.00434999989010976
20241209,01:01:00,44619.275,44620.227,44610.999,44614.727,0.00139999996463303
20241209,01:02:00,44615.251,44620.263,44614.215,44617.227,0.00184999995326507
20241209,01:03:00,44616.799,44617.739,44614.203,44614.499,0.00124999996842234
20241209,01:04:00,44611.715,44620.215,44611.703,44619.715,0.00204999994821264
20241209,01:05:00,44617.299,44622.775,44616.703,44620.751,0.00219999994442333
20241209,01:06:00,44621.251,44628.799,44616.727,44628.227,0.00169999995705439
20241209,01:07:00,44628.999,44632.787,44625.787,44632.263,0.00179999995452818
20241209,01:08:00,44632.739,44638.715,44631.787,44633.727,0.00184999995326507
20241209,01:09:00,44632.775,44634.739,44629.251,44630.299,0.00149999996210681
20241209,01:10:00,44630.787,44631.999,44619.799,44619.799,0.00199999994947575
20241209,01:11:00,44621.239,44624.299,44618.215,44618.215,0.00189999995200196
20241209,01:12:00,44617.763,44619.215,44613.799,44613.799,0.00139999996463303
20241209,01:13:00,44614.751,44615.799,44611.203,44611.727,0.0015999999595806
20241209,01:14:00,44612.499,44613.739,44608.775,44608.775,0.00179999995452818
20241209,01:15:00,44608.203,44614.499,44608.203,44614.499,0.000999999974737875
20241209,01:16:00,44613.703,44614.203,44612.299,44613.203,0.000549999986105831
20241209,01:17:00,44612.703,44613.287,44610.239,44611.999,0.000549999986105831
20241209,01:18:00,44612.263,44617.499,44612.263,44617.499,0.000649999983579619
20241209,01:19:00,44616.775,44623.299,44615.999,44621.727,0.00114999997094856
20241209,01:20:00,44621.203,44621.999,44619.287,44621.251,0.00124999996842234
20241209,01:21:00,44621.727,44624.203,44621.727,44624.203,0.000449999988632044
20241209,01:22:00,44623.299,44627.299,44623.299,44626.499,0.000949999976000981
20241209,01:23:00,44625.299,44626.787,44623.727,44626.299,0.000899999977264088
20241209,01:24:00,44626.715,44628.287,44625.215,44628.287,0.000699999982316513
20241209,01:25:00,44628.727,44632.251,44627.227,44631.263,0.00114999997094856
20241209,01:26:00,44631.703,44633.739,44629.751,44633.203,0.000699999982316513
20241209,01:27:00,44632.299,44632.299,44630.299,44631.239,0.000749999981053406
20241209,01:28:00,44630.799,44632.287,44630.239,44632.287,0.000249999993684469
20241209,01:29:00,44631.715,44632.227,44630.715,44631.215,0.000349999991158256
20241209,01:30:00,44631.715,44639.215,44630.751,44639.215,0.00124999996842234
20241209,01:31:00,44638.239,44644.763,44637.227,44643.239,0.00129999996715924
20241209,01:32:00,44642.739,44646.203,44641.763,44642.215,0.000999999974737875
20241209,01:33:00,44642.715,44642.715,44638.263,44639.499,0.000599999984842725
20241209,01:34:00,44640.215,44644.287,44640.215,44644.287,0.000949999976000981
20241209,01:35:00,44643.763,44644.999,44643.763,44644.227,0.00039999998989515
20241209,01:36:00,44644.751,44652.763,44644.751,44652.203,0.00119999996968545
20241209,01:37:00,44651.263,44654.499,44650.703,44654.287,0.00104999997347477
20241209,01:38:00,44653.203,44656.775,44651.499,44656.299,0.000849999978527194
20241209,01:39:00,44655.499,44655.799,44653.275,44655.799,0.000899999977264088
20241209,01:40:00,44655.215,44660.727,44655.215,44660.263,0.000849999978527194
20241209,01:41:00,44659.715,44661.287,44655.215,44655.715,0.00119999996968545
20241209,01:42:00,44655.287,44657.299,44653.775,44657.287,0.00114999997094856
20241209,01:43:00,44656.287,44661.299,44655.499,44661.299,0.0007999999797903
20241209,01:44:00,44660.227,44662.263,44659.239,44659.239,0.000699999982316513
20241209,01:45:00,44659.775,44662.799,44659.203,44662.715,0.00174999995579128
20241209,01:46:00,44662.239,44662.275,44658.299,44659.215,0.0007999999797903
20241209,01:47:00,44658.763,44660.727,44657.227,44660.727,0.00129999996715924
20241209,01:48:00,44660.263,44666.251,44660.263,44666.251,0.00104999997347477
20241209,01:49:00,44665.715,44667.287,44661.239,44661.239,0.00124999996842234
20241209,01:50:00,44662.227,44666.203,44660.203,44663.215,0.00154999996084371
20241209,01:51:00,44663.787,44664.287,44660.775,44660.775,0.000699999982316513
20241209,01:52:00,44661.275,44661.275,44657.215,44660.251,0.000699999982316513
20241209,01:53:00,44659.703,44661.299,44658.727,44658.727,0.000449999988632044
20241209,01:54:00,44659.299,44659.299,44653.251,44653.251,0.000999999974737875
20241209,01:55:00,44653.775,44655.239,44653.263,44654.203,0.000549999986105831
20241209,01:56:00,44653.751,44654.499,44651.751,44654.215,0.00109999997221166
20241209,01:57:00,44653.739,44657.215,44653.239,44656.275,0.000699999982316513
20241209,01:58:00,44655.739,44655.739,44653.787,44654.787,0.000449999988632044
20241209,01:59:00,44655.215,44657.999,44654.787,44655.703,0.0007999999797903
20241209,02:00:00,44654.999,44654.999,44640.287,44642.287,0.00334999991537188
20241209,02:01:00,44641.499,44645.799,44641.203,44641.203,0.00189999995200196
20241209,02:02:00,44640.251,44643.251,44639.787,44641.499,0.00109999997221166
20241209,02:03:00,44641.999,44643.239,44639.275,44640.215,0.00119999996968545
20241209,02:04:00,44640.739,44641.263,44637.239,44638.499,0.00144999996336992
20241209,02:05:00,44637.763,44638.203,44632.203,44632.239,0.00124999996842234
20241209,02:06:00,44631.239,44635.239,44631.239,44634.275,0.00139999996463303
20241209,02:07:00,44633.227,44635.287,44631.299,44634.287,0.00154999996084371
20241209,02:08:00,44636.275,44640.299,44636.275,44640.251,0.00144999996336992
20241209,02:09:00,44639.263,44643.703,44638.799,44642.263,0.00109999997221166
20241209,02:10:00,44643.299,44643.299,44637.227,44640.287,0.00164999995831749
20241209,02:11:00,44640.727,44644.787,44640.203,44643.239,0.00164999995831749
20241209,02:12:00,44644.263,44648.299,44644.263,44648.299,0.000849999978527194
20241209,02:13:00,44649.499,44649.499,44647.763,44648.251,0.000449999988632044
20241209,02:14:00,44647.703,44649.299,44646.787,44648.499,0.000749999981053406
20241209,02:15:00,44647.715,44647.715,44643.251,44643.727,0.00174999995579128
20241209,02:16:00,44644.287,44645.251,44641.299,44644.239,0.00164999995831749
20241209,02:17:00,44643.263,44646.287,44643.263,44643.287,0.00164999995831749
20241209,02:18:00,44641.227,44644.299,44640.703,44644.299,0.0015999999595806
20241209,02:19:00,44643.727,44644.275,44642.251,44644.263,0.000649999983579619
20241209,02:20:00,44645.251,44646.275,44642.227,44643.203,0.00104999997347477
20241209,02:21:00,44644.263,44650.275,44644.215,44648.299,0.00129999996715924
20241209,02:22:00,44649.203,44649.203,44645.251,44648.263,0.000699999982316513
20241209,02:23:00,44647.215,44649.263,44646.227,44647.499,0.000899999977264088
20241209,02:24:00,44646.299,44647.499,44644.203,44644.499,0.00104999997347477
20241209,02:25:00,44643.739,44644.287,44638.239,44640.275,0.00214999994568643
20241209,02:26:00,44639.299,44641.775,44635.239,44635.239,0.00139999996463303
20241209,02:27:00,44635.703,44635.715,44624.263,44624.715,0.00164999995831749
20241209,02:28:00,44625.227,44631.251,44625.227,44626.299,0.00189999995200196
20241209,02:29:00,44627.251,44629.763,44625.715,44626.239,0.00144999996336992
20241209,02:30:00,44625.999,44628.299,44624.703,44627.275,0.00144999996336992
20241209,02:31:00,44626.727,44630.239,44625.275,44627.299,0.00114999997094856
20241209,02:32:00,44626.287,44629.751,44625.215,44629.263,0.00129999996715924
20241209,02:33:00,44628.727,44628.727,44622.275,44623.227,0.00144999996336992
20241209,02:34:00,44624.215,44624.739,44622.263,44623.275,0.000949999976000981
20241209,02:35:00,44624.287,44624.287,44619.239,44620.263,0.00184999995326507
20241209,02:36:00,44619.775,44623.787,44619.715,44620.287,0.00154999996084371
20241209,02:37:00,44621.727,44621.727,44618.727,44620.251,0.00114999997094856
20241209,02:38:00,44619.715,44621.299,44616.227,44616.287,0.00184999995326507
20241209,02:39:00,44616.739,44617.299,44615.715,44616.275,0.000899999977264088
20241209,02:40:00,44616.727,44617.499,44615.299,44616.263,0.0007999999797903
20241209,02:41:00,44617.203,44618.499,44614.215,44615.299,0.00104999997347477
20241209,02:42:00,44616.287,44619.299,44615.499,44615.499,0.00174999995579128
20241209,02:43:00,44615.703,44620.299,44615.203,44618.739,0.00114999997094856
20241209,02:44:00,44618.227,44619.999,44617.787,44619.799,0.000649999983579619
20241209,02:45:00,44620.299,44625.275,44620.299,44625.275,0.00104999997347477
20241209,02:46:00,44626.203,44629.227,44625.739,44625.739,0.000849999978527194
20241209,02:47:00,44626.239,44630.703,44626.239,44629.287,0.00104999997347477
20241209,02:48:00,44629.727,44630.203,44629.251,44629.263,0.000299999992421363
20241209,02:49:00,44629.739,44630.299,44627.203,44628.287,0.000749999981053406
20241209,02:50:00,44627.251,44629.499,44626.227,44627.239,0.000949999976000981
20241209,02:51:00,44628.227,44631.263,44626.227,44629.299,0.000999999974737875
20241209,02:52:00,44630.227,44630.239,44627.215,44627.215,0.000849999978527194
20241209,02:53:00,44628.203,44628.203,44622.287,44624.999,0.00174999995579128
20241209,02:54:00,44624.203,44627.499,44621.203,44626.275,0.00149999996210681
20241209,02:55:00,44625.715,44628.727,44625.715,44628.299,0.000649999983579619
20241209,02:56:00,44627.799,44632.703,44627.263,44632.227,0.00109999997221166
20241209,02:57:00,44632.703,44634.251,44632.203,44633.287,0.000549999986105831
20241209,02:58:00,44633.999,44635.739,44632.215,44634.727,0.000899999977264088
20241209,02:59:00,44633.251,44633.251,44628.227,44628.227,0.000949999976000981
20241209,03:00:00,44629.499,44637.263,44629.499,44634.703,0.00129999996715924
20241209,03:01:00,44635.263,44636.239,44629.203,44629.203,0.00174999995579128
20241209,03:02:00,44628.715,44628.715,44621.715,44622.299,0.00269999993179226
20241209,03:03:00,44623.227,44625.763,44622.499,44623.263,0.00124999996842234
20241209,03:04:00,44622.763,44623.715,44606.703,44611.299,0.00309999992168741
20241209,03:05:00,44612.287,44618.275,44609.203,44616.287,0.00209999994694954
20241209,03:06:00,44615.227,44618.299,44614.251,44618.215,0.00204999994821264
20241209,03:07:00,44617.799,44621.251,44613.499,44614.227,0.00204999994821264
20241209,03:08:00,44615.239,44615.787,44611.203,44613.299,0.00119999996968545
20241209,03:09:00,44612.215,44615.299,44612.215,44613.251,0.00134999996589613
20241209,03:10:00,44612.287,44615.263,44612.287,44614.287,0.00184999995326507
20241209,03:11:00,44615.287,44615.787,44611.715,44615.227,0.000949999976000981
20241209,03:12:00,44614.775,44617.251,44612.203,44617.251,0.00124999996842234
20241209,03:13:00,44616.499,44617.775,44615.251,44617.251,0.00124999996842234
20241209,03:14:00,44618.239,44618.727,44616.215,44616.215,0.00119999996968545
20241209,03:15:00,44616.775,44618.251,44611.775,44618.215,0.0015999999595806
20241209,03:16:00,44618.763,44618.763,44614.275,44614.275,0.00139999996463303
20241209,03:17:00,44614.799,44616.287,44613.251,44614.227,0.000899999977264088
20241209,03:18:00,44613.263,44613.263,44611.203,44611.203,0.000949999976000981
20241209,03:19:00,44612.275,44614.239,44611.227,44614.239,0.000599999984842725
20241209,03:20:00,44615.299,44616.499,44611.263,44614.227,0.00134999996589613
20241209,03:21:00,44613.799,44614.275,44612.203,44612.263,0.00124999996842234
20241209,03:22:00,44613.239,44615.299,44611.263,44614.251,0.00114999997094856
20241209,03:23:00,44614.703,44615.215,44611.287,44613.239,0.0007999999797903
20241209,03:24:00,44613.739,44616.215,44613.739,44615.263,0.000899999977264088
20241209,03:25:00,44614.703,44616.203,44613.203,44613.203,0.000999999974737875
20241209,03:26:00,44614.287,44615.275,44612.239,44612.287,0.00114999997094856
20241209,03:27:00,44612.787,44615.275,44612.215,44612.215,0.00129999996715924
20241209,03:28:00,44611.287,44612.287,44610.227,44610.227,0.00114999997094856
20241209,03:29:00,44611.227,44612.751,44609.763,44611.751,0.00199999994947575
20241209,03:30:00,44612.251,44615.251,44611.239,44612.251,0.00269999993179226
20241209,03:31:00,44613.287,44614.299,44612.203,44613.227,0.00104999997347477
20241209,03:32:00,44613.763,44614.499,44608.775,44611.287,0.00189999995200196
20241209,03:33:00,44611.763,44615.275,44611.251,44612.239,0.00179999995452818
20241209,03:34:00,44613.215,44617.287,44613.215,44615.239,0.000949999976000981
20241209,03:35:00,44614.299,44614.751,44611.763,44611.763,0.00184999995326507
20241209,03:36:00,44611.751,44613.263,44610.499,44610.499,0.00124999996842234
20241209,03:37:00,44610.999,44614.263,44610.251,44614.263,0.000899999977264088
20241209,03:38:00,44613.763,44616.499,44613.763,44616.275,0.000649999983579619
20241209,03:39:00,44616.775,44618.287,44616.703,44616.703,0.00129999996715924
20241209,03:40:00,44617.251,44618.799,44613.263,44613.263,0.00209999994694954
20241209,03:41:00,44613.703,44614.215,44611.775,44612.215,0.0007999999797903
20241209,03:42:00,44611.999,44615.239,44611.203,44615.215,0.000699999982316513
20241209,03:43:00,44614.763,44617.287,44614.727,44616.715,0.00119999996968545
20241209,03:44:00,44617.287,44617.751,44615.763,44616.999,0.00109999997221166
20241209,03:45:00,44616.239,44620.203,44615.227,44619.239,0.00154999996084371
20241209,03:46:00,44618.775,44620.299,44617.227,44618.299,0.0007999999797903
20241209,03:47:00,44617.275,44618.763,44615.299,44616.215,0.00149999996210681
20241209,03:48:00,44615.215,44615.275,44612.299,44614.299,0.00124999996842234
20241209,03:49:00,44613.287,44613.999,44612.299,44612.299,0.000549999986105831
20241209,03:50:00,44613.263,44613.263,44610.227,44612.227,0.000599999984842725
20241209,03:51:00,44611.251,44611.287,44606.763,44610.215,0.00139999996463303
20241209,03:52:00,44610.703,44612.727,44609.287,44609.287,0.00124999996842234
20241209,03:53:00,44610.203,44610.203,44607.715,44608.251,0.000899999977264088
20241209,03:54:00,44609.227,44610.251,44608.215,44609.227,0.000649999983579619
20241209,03:55:00,44610.275,44612.263,44608.263,44612.203,0.00109999997221166
20241209,03:56:00,44611.239,44612.263,44610.739,44611.275,0.000649999983579619
20241209,03:57:00,44610.751,44610.751,44608.299,44609.227,0.000949999976000981
20241209,03:58:00,44609.787,44610.215,44607.715,44608.787,0.00104999997347477
20241209,03:59:00,44609.751,44610.715,44608.227,44610.227,0.00119999996968545
20241209,04:00:00,44610.763,44617.287,44610.763,44617.227,0.00169999995705439
20241209,04:01:00,44617.763,44620.251,44615.299,44618.203,0.00134999996589613
20241209,04:02:00,44618.727,44619.251,44615.999,44617.299,0.00139999996463303
20241209,04:03:00,44616.715,44619.203,44614.227,44619.203,0.00179999995452818
20241209,04:04:00,44618.227,44622.227,44617.703,44619.263,0.00114999997094856
20241209,04:05:00,44618.999,44619.251,44615.299,44617.251,0.0007999999797903
20241209,04:06:00,44616.999,44619.239,44616.751,44617.215,0.000699999982316513
20241209,04:07:00,44616.775,44618.299,44616.739,44617.263,0.0007999999797903
20241209,04:08:00,44618.227,44619.299,44617.703,44618.239,0.000999999974737875
20241209,04:09:00,44617.751,44619.299,44616.739,44618.787,0.00129999996715924
20241209,04:10:00,44618.299,44624.799,44618.299,44624.203,0.00139999996463303
20241209,04:11:00,44624.775,44624.775,44622.251,44622.251,0.000749999981053406
20241209,04:12:00,44623.227,44624.499,44621.739,44623.239,0.0007999999797903
20241209,04:13:00,44622.287,44622.287,44618.787,44618.999,0.00124999996842234
20241209,04:14:00,44619.251,44619.999,44616.215,44617.239,0.0015999999595806
20241209,04:15:00,44616.203,44618.239,44615.727,44616.299,0.000899999977264088
20241209,04:16:00,44615.499,44615.499,44613.715,44615.299,0.000449999988632044
20241209,04:17:00,44614.763,44617.787,44614.739,44616.227,0.00129999996715924
20241209,04:18:00,44617.239,44617.751,44616.239,44616.263,0.0007999999797903
20241209,04:19:00,44617.251,44617.999,44615.203,44615.203,0.00104999997347477
20241209,04:20:00,44614.727,44620.727,44614.727,44620.703,0.00134999996589613
20241209,04:21:00,44619.203,44620.275,44616.203,44617.287,0.00174999995579128
20241209,04:22:00,44617.739,44618.499,44614.751,44615.715,0.00139999996463303
20241209,04:23:00,44615.287,44616.499,44615.287,44615.703,0.000699999982316513
20241209,04:24:00,44616.215,44616.215,44613.215,44613.727,0.000549999986105831
20241209,04:25:00,44613.287,44613.287,44611.499,44612.203,0.000649999983579619
20241209,04:26:00,44612.703,44612.703,44609.227,44610.715,0.00119999996968545
20241209,04:27:00,44610.227,44611.751,44609.703,44611.287,0.000899999977264088
20241209,04:28:00,44610.239,44612.739,44610.239,44611.227,0.00104999997347477
20241209,04:29:00,44610.739,44611.499,44609.203,44610.299,0.0007999999797903
20241209,04:30:00,44609.275,44610.499,44607.715,44608.703,0.00144999996336992
20241209,04:31:00,44609.215,44609.227,44607.287,44607.287,0.000649999983579619
20241209,04:32:00,44606.239,44606.239,44604.287,44605.203,0.000849999978527194
20241209,04:33:00,44604.263,44606.727,44602.775,44604.203,0.00154999996084371
20241209,04:34:00,44603.799,44603.799,44602.215,44603.203,0.000499999987368938
20241209,04:35:00,44602.751,44605.275,44602.299,44605.275,0.000599999984842725
20241209,04:36:00,44605.999,44605.999,44604.215,44605.263,0.00119999996968545
20241209,04:37:00,44604.263,44605.263,44603.299,44603.299,0.000849999978527194
20241209,04:38:00,44602.287,44604.287,44601.727,44602.251,0.000949999976000981
20241209,04:39:00,44601.499,44602.299,44600.275,44601.203,0.000849999978527194
20241209,04:40:00,44600.215,44600.499,44597.239,44597.715,0.000749999981053406
20241209,04:41:00,44598.215,44598.499,44594.215,44594.263,0.00149999996210681
20241209,04:42:00,44594.763,44596.499,44594.287,44596.499,0.000899999977264088
20241209,04:43:00,44595.999,44598.715,44594.203,44598.239,0.000999999974737875
20241209,04:44:00,44598.787,44601.287,44597.275,44600.299,0.000699999982316513
20241209,04:45:00,44600.703,44603.739,44600.703,44603.739,0.000699999982316513
20241209,04:46:00,44604.227,44605.299,44602.751,44603.227,0.000599999984842725
20241209,04:47:00,44604.203,44604.739,44602.275,44603.263,0.00109999997221166
20241209,04:48:00,44603.727,44604.739,44601.763,44603.263,0.000999999974737875
20241209,04:49:00,44602.739,44604.287,44601.703,44604.239,0.000899999977264088
20241209,04:50:00,44603.203,44604.299,44601.751,44603.203,0.0007999999797903
20241209,04:51:00,44604.227,44606.287,44602.799,44606.251,0.00189999995200196
20241209,04:52:00,44605.727,44607.251,44604.215,44607.251,0.0007999999797903
20241209,04:53:00,44607.787,44609.215,44606.251,44607.703,0.000999999974737875
20241209,04:54:00,44607.251,44608.999,44606.787,44608.287,0.000499999987368938
20241209,04:55:00,44607.703,44607.703,44604.787,44605.287,0.000949999976000981
20241209,04:56:00,44604.751,44605.203,44604.751,44604.999,0.000149999996210681
20241209,04:57:00,44603.203,44605.239,44602.239,44604.499,0.00114999997094856
20241209,04:58:00,44604.739,44605.787,44602.251,44603.203,0.00104999997347477
20241209,04:59:00,44603.739,44605.787,44603.739,44605.787,0.000349999991158256
20241209,05:00:00,44606.227,44608.499,44604.703,44606.263,0.00144999996336992
20241209,05:01:00,44606.775,44606.775,44603.751,44606.299,0.000749999981053406
20241209,05:02:00,44607.227,44607.227,44604.263,44605.263,0.000949999976000981
20241209,05:03:00,44605.727,44607.499,44605.287,44607.499,0.000549999986105831
20241209,05:04:00,44606.715,44607.251,44604.499,44605.203,0.000999999974737875
20241209,05:05:00,44604.739,44606.275,44604.215,44606.275,0.00134999996589613
20241209,05:06:00,44606.775,44608.287,44606.287,44606.999,0.000599999984842725
20241209,05:07:00,44606.263,44606.739,44605.227,44606.251,0.000749999981053406
